sample_id,route_file_sha256,map_id,route_id,label_status,true_label,vehicle_structure,vehicle_structure_evidence,vehicle_axis_count,source_machine,match_status,vehicle_configuration_fingerprint_summary,feature_version,feature_source,feature_missing_reason,route_length_m,point_count,sampling_spacing_mean_m,sampling_spacing_median_m,sampling_spacing_p95_m,curvature_mean_1pm,curvature_abs_mean_1pm,curvature_abs_max_1pm,curvature_abs_p50_1pm,curvature_abs_p90_1pm,curvature_abs_p95_1pm,curvature_abs_p99_1pm,curvature_change_abs_mean_1pm2,curvature_change_abs_max_1pm2,curvature_change_abs_p95_1pm2,slope_mean,slope_abs_mean,slope_abs_max,slope_abs_p95,slope_change_abs_mean_1pm,slope_change_abs_max_1pm,slope_change_abs_p95_1pm,speed_mean_mps,speed_max_mps,speed_p50_mps,speed_p90_mps,speed_p95_mps,speed_abs_curvature_product_mean_mpspm,speed_abs_curvature_product_p95_mpspm,lateral_accel_proxy_mean_mps2,lateral_accel_proxy_max_mps2,lateral_accel_proxy_p95_mps2,speed_abs_curvature_correlation,steer_abs_mean_rad,steer_abs_max_rad,steer_abs_p50_rad,steer_abs_p90_rad,steer_abs_p95_rad,steer_change_abs_mean_radpm,steer_change_abs_max_radpm,steer_change_abs_p95_radpm,yaw_rate_abs_mean_radps,yaw_rate_abs_max_radps,yaw_rate_abs_p95_radps,yaw_rate_change_abs_mean_radps_per_m,yaw_rate_change_abs_max_radps_per_m,yaw_rate_change_abs_p95_radps_per_m,static_left_clearance_min_m,static_right_clearance_min_m,static_boundary_clearance_min_m,window10m_max_mean_abs_curvature_1pm,window10m_max_mean_abs_steer_change_radpm,window10m_min_mean_left_clearance_m,window10m_min_mean_right_clearance_m,steering_source_dim
sample_777234617677faae9728,e931514e484e2b9ce14edd8c39fe0ca7a529e1df7355024f89e625b619edc6f5,map_005,map_005,final,0,five_axis,explicit,5,RECOVERED_LOCAL_local,v3_exact_match,ee1b968983f0d0d8,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,229.51357926432726,1152,0.19940363098551456,0.19945690609330313,0.1999999999863462,0.004483642301635288,0.006147349533471009,0.021877941108225274,0.004923710760269984,0.010931181787552282,0.0168374460514866,0.020512136969751862,0.0005992562936591311,0.01570723871839763,0.0035266348231896213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.97221815680223,30.52839530835077,24.11725285304754,30.38233568114662,30.449029413626725,0.1250899451280191,0.18110714826993807,2.946823241910092,5.48354358300494,4.5235673375384655,-0.649621380542817,0.037944380089597045,0.13654454251493417,0.031130644696140006,0.06702326316937897,0.10268907652183493,0.0032884400795539117,0.061115094790864355,0.01910493895186761,0.1250899451280191,0.31306001961502866,0.18110714826993807,0.009824537343808122,0.24809326746565352,0.04976947095231534,4.030647034392957,4.6984637439708905,4.030647034392957,0.021877941108225274,0.020305997484615413,4.203553648185052,4.98600438057722,10
sample_78ddacaad6eb0952601f,7dd3b3ae8acee211a730d482ec4051bd4fd30757932618565667c63540a791ee,map_002,map_002,final,0,six_axis,explicit,6,RECOVERED_LOCAL_local,v3_exact_match,d46c9e86aea3de5c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,212.38138547425845,1063,0.19998247219798349,0.20000000000000284,0.20000000000001705,0.0004229310486121319,0.01849782652940104,0.13024872529324494,0.012446842032902647,0.05018133878570362,0.06965354962168321,0.10072072545049476,0.006191037869824306,0.08855695178403054,0.035089981147186436,-1.6710788705552686e-18,0.02438363125897335,0.23138450436374736,0.05942219829543562,0.00462358185958849,0.1666726301658342,0.021684305578361894,15.67567918054859,26.712399712447937,19.23472427071429,24.20357962630747,26.432883845087147,0.17230684262638216,0.32467312413372684,2.5766158019825576,6.039940639159516,5.901282800143996,-0.6736612001037149,0.1215641533234718,0.9236579289217026,0.08755883366305228,0.32813626645157135,0.4457447117762133,0.027197907334237624,1.9908007351173218,0.09978296351112276,0.15442145862914913,0.4039797011033215,0.30601241117311123,0.01996684221091198,1.095394068812505,0.07757995492965311,2.4,2.4,2.4,0.07396829620749333,1.2502509822202261,2.3999999999999773,2.3999999999999773,12
sample_794cbfcbe426efd1e80f,b134d56dc20a309233bf7df84b1199a0d081d4211770b20b4b21672b6679d093,map_011,map_011,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,924.7029491195922,4625,0.1999790114878011,0.19999999999999574,0.20000000000004547,0.0055764648583520185,0.009390427637568484,0.047246102500368196,0.005233920853668359,0.025867419968998055,0.036726854576462145,0.043586309021858706,0.0005358417906194025,0.005635928542140706,0.00213570332693597,0.051127522121365405,0.055225248659772366,0.08583668246036069,0.07722370407322715,0.0005234676814736142,0.10211263241575796,0.00197231361462253,20.471381178520613,34.44988098109281,20.037456266253383,29.754895563055445,31.65593114041799,0.14122099833579643,0.3948829467062289,2.303520326407812,6.228901995578906,5.8256042041254235,-0.7054641993111985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517497728599586,0.5097583288792987,0.46017384087036634,0.0075421173936104,0.06653504256901999,0.027843397907819843,4.009207513365101,4.172520466995003,4.009207513365101,0.04483028653393694,0.0,4.0517366561210055,4.185489923810725,12
sample_797096d5d2774aab4784,81dbf850ba8b71fd728c6e9957f217161d9a766b95d3587ac0c03e7eece65c48,map_017,map_017,final,0,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,2054.5974462678037,10274,0.1999997514132,0.20000000000004547,0.20000000000004547,-0.0013110627116084807,0.004734601640364482,0.04773567032833164,0.0017859537344428983,0.012237048058045838,0.013616056184107892,0.047205924410890956,0.00018998045902663568,0.004515253714710815,0.0007896455232603445,0.00361975641125665,0.01040291300576111,0.0423732515600177,0.041651973825778475,0.0001646605576486115,0.009692922381133055,0.0010884912255263897,27.908022933534106,50.0,27.26629600600304,38.65260672333237,44.277010600200796,0.09613146740859607,0.2821220048973976,2.1366407244978203,6.999999876484673,6.183621050171747,-0.5488459717919746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09607502322299485,0.5570294819647558,0.2821220048973976,0.0037846243925084917,0.07335118833404564,0.017442788235490374,3.9943611804059227,3.995684016453229,3.9943611804059227,0.04735391080626305,0.0,3.997597988866248,3.9977617385022097,12
sample_7c43d303c102de351a15,4ae586eae8575ec5329a22e3af64455bbccf94d81f9a87faaf25c8a397951cb8,map_023,map_023,final,0,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,245.30488462385864,1228,0.19992248135603802,0.20000000000000107,0.20000000000001705,0.012791501032531693,0.01309276139734424,0.18507027037037282,3.398910693244688e-14,0.008714254235033254,0.17523277891285743,0.18235484243355737,0.0017595663868015304,0.038117719492128666,0.01317690503993074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09470970656789,35.904088556240666,20.177421190690005,33.08686762518465,35.40648674270736,0.05140681815866962,0.6372374722646258,0.20880639458642275,4.1937757560936975,2.330380304296886,-0.45802352863366236,0.08661773085733031,0.984,3.547649100818716e-13,0.27929480215756775,0.9764496925711724,0.00802301884437251,0.2651788369481234,0.0754390438203768,0.05058338604772529,0.7684060859580374,0.5016047179624075,0.006444295836077934,0.18261230201273748,0.0364464675496141,2.4,2.4,2.4,0.17716936339773262,0.09452777119624269,2.3999999999999773,2.3999999999999773,12
sample_7e602c1bb159460305dc,0d4f47276485cda739ee3d341725b85b2cd4dd0d70628ab3336dae004fae9bcd,map_011,map_011,final,0,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,925.408827585633,4629,0.19995869221815754,0.19999999999999574,0.20000000000004547,0.005570513551834796,0.00946635020272957,0.0436815833751331,0.0059021449870901525,0.02418045639629112,0.03559856700387665,0.03990858017750364,0.0005027265728032409,0.006595385212327685,0.0018258157156272356,0.050941359566010425,0.05531925034883369,0.3716850380642427,0.07728195812430479,0.002063715449421832,3.3160996178940465,0.0020155896072751173,20.555608988664517,35.09916811158734,19.180716377489052,29.887640484196442,31.80637086661137,0.15645612350369043,0.47319127562009433,2.6707986727828024,7.000000470470872,6.7124011457216595,-0.62310167989214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564438055442037,0.5382279639517988,0.47319127562009433,0.00774482391583774,0.08179963082883557,0.027327732981339215,4.139321824373215,4.117197357465451,4.117197357465451,0.041565470950360416,0.0,4.15456663942756,4.147493494224916,12
sample_7e77457d6f4cc4e9438c,18783476c8b6069e395a0afed76aa26ba0ef2a2de9101cfc01af7f7ae1548648,map_003,map_003,final,0,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,135.00879025037986,677,0.1997171453407986,0.20000000000000284,0.20000000000000284,0.0005589300850755237,0.002717798513911847,0.007066315591580131,0.002541594436642914,0.005532914617273191,0.006208771046762099,0.006971459567159124,0.0003825724588626928,0.0015685268955728882,0.0010518522900514159,0.000579764583260394,0.000579764583260394,0.001469047318835237,0.0006240016444785113,6.655449634518895e-05,0.012938057126207991,5.001495692269469e-05,18.021141137815356,22.335553358568028,19.281393371618115,20.9407835011599,21.497812825710433,0.05269054945944551,0.11978905672705283,1.0316413656298569,2.8203457565482775,2.3934660641222814,0.5211628886948578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05275905359154365,0.14084909416583796,0.11978905672705283,0.007192011211700403,0.03088312775835278,0.020696022559434663,4.8399623492249395,4.875113701671104,4.8399623492249395,0.006265939507685718,0.0,4.881893647483799,4.88017484775758,12
sample_8032fcaf806c7d5bd51f,a7f5d776ff2c2d205bdfdc847598cd66788319e62c062855a89749b342bb94c7,map_005,map_005,final,0,five_axis,explicit,5,RECOVERED_LOCAL_local,v3_exact_match,ee1b968983f0d0d8,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,230.07450975439608,1152,0.19989097285351526,0.20000000000000107,0.20000000000001705,0.004476129115192693,0.006197393763885338,0.02201590962233036,0.005102705672929698,0.010915218703075099,0.016631232772718586,0.02063952442544707,0.0005381915025466585,0.009853788629348409,0.003115934489508777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02168199201574,30.83965380888392,27.43482172805937,30.839321533350585,30.83957038261142,0.13811678409399078,0.19697714669649286,3.5609787266555184,9.951008221123312,4.892224340259854,-0.6506653022393115,0.037944380089597045,0.13654454251493417,0.031130644696140006,0.06702326316937897,0.10268907652183493,0.003285989416800608,0.06111507355410212,0.01910082689834428,0.13811678409399078,0.4198231217625406,0.19697714669649286,0.01004897865108046,0.19347896249071292,0.05227828452873907,4.030647034392957,4.6984637439708905,4.030647034392957,0.021531894215762765,0.02054438269271219,4.201826567349969,4.98600438057722,10
sample_807984b1e73b22ce97c2,9b071aec1ca86e08e3dbc5129798d38259d1dbe832fa00ab6b7d6e572e57f510,map_023,map_023,final,0,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,245.30488462385864,1228,0.19992248135603802,0.20000000000000107,0.20000000000001705,0.012791501032531693,0.01309276139734424,0.18507027037037282,3.398910693244688e-14,0.008714254235033254,0.17523277891285743,0.18235484243355737,0.0017595663868015304,0.038117719492128666,0.01317690503993074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.095063468064772,35.9131389545358,20.177421190690005,33.08686762518465,35.40648674270736,0.05140681815866983,0.6372374722646258,0.20880639458643793,4.1937757560936975,2.330380304296886,-0.4580064964627178,0.08661773085733031,0.984,3.547649100818716e-13,0.27929480215756775,0.9764496925711724,0.00802301884437251,0.2651788369481234,0.0754390438203768,0.05058338604772529,0.7684060859580374,0.5016047179624075,0.006444295836077934,0.18261230201273748,0.0364464675496141,2.4,2.4,2.4,0.17716936339773262,0.09452777119624269,2.3999999999999773,2.3999999999999773,12
sample_81cdc9c15f5d510f8e52,9c4a9dab4a8e8ebe2b6568f6a3c5d313e25e98682e41cee07e8df5c13f3a10e5,map_019,map_019,final,1,unknown,unknown,,RECOVERED_LOCAL_local,v3_exact_match,derived-1c6f954ff7dc8568,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,858.811487866954,4296,0.19995610893293458,0.19999999999998863,0.20000000000004547,0.0006574280434401989,0.0018220027392190042,0.019619001171726724,9.944593435459906e-05,0.008215679916658438,0.014755541489791047,0.019433004667856666,0.00011317156533503373,0.004123725808869576,0.0005430001728591507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.57442323125243,46.118693673223284,36.049732459089086,42.7579838494912,43.6361798661557,0.03480939847094473,0.23126354966425833,0.705939881612748,6.180885486495912,4.19213860047971,-0.5788714954207165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03460438415011784,0.347416777678982,0.23126354966425833,0.002330896536084943,0.057890250431259116,0.010032976338570435,3.8114374499501453,2.7020536053646382,2.7020536053646382,0.019522482769817013,0.0,3.8210466995871113,2.709142667840051,12
