"route_input_hash","route_file_sha256","map","hard_certificate_passed","policy_id","build_family","vehicle_profile_id","vehicle_profile_fingerprint","axle_count","hard_failure_reasons","failure_reasons_union","point_count","route_length_m"
"6ed992e73d277065b67c66148f4d4dca91ad6da8883d0a809c5ffe910d433a76","f5d58dde50baca7da797f74e3e2dfb5b555902bb12162b0f7e6d07c750ba2fa4","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","230.05800443346624"
"727dea249baa522e40b0bc06ce6094807decbc8cbe67bb93092085d11747b250","9e55262883d467c730fe4b603772e60b64b33a751cc0db67bc65e5161c706dc8","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","230.91606516501153"
"7721d284f1a2ba45319620533ee48872560de15f65b19d085cf4e121dece4c4e","88642898769aa47322ae0c46af4841677dc2df15149df4a1a386578d1d19d956","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","230.3301210424611"
"8be40d95ccf391032c0803c0e07047a02b57328909cd1e01b7615738fb63601e","f389ecbb323be3a352f5e054ace883b6e69a0a852ed2617dd6913ec8170ba8d0","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","229.4853104823534"
"a8734525cf9a6860a6a8585ea3fde2d6eda99ba389854a20277dcceb1a9e0084","08d23323a8f6025f501b7395cf4ebeb35efaf7beb239e5885312faf909696c77","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","230.65319958372692"
"b3218ccb380052f5f7e49556b7fc69a4c64b0ded10c34a7fddb85c557b6c59d6","ca954998cda46422333f4489e147ae2852068d03a3d8b61337a9b5a446f57655","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","229.85425351315035"
"b6dbef56bc41f4a868a0197828d19314ad33f1ad4e655ad362c4c89b7dedddcb","fbf4f3d2a34363c7484b0452419f542a5e0604b4b990f325825ecdc264ae5c90","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","230.39381895995038"
"cf5f77c52e0b2fd5d4ab12dd20bb7e0cfb0efa305bba76804581b00dc7119cba","e25196686bbe74874238332cbce43ec0968416cbf05d60480c35243d63907db8","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","230.07450975439608"
"d667e701ea295212b3b191e133156e1649617bfcea91423cb5daf857ddfda172","4b56563f48a53ad9d736af4aaa8122bfedb0b36e1f6ee0dd3197c00a6f678770","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","229.91690939633799"
"de817feb440398562ebfdc78750d2b969b6d7f1873dc9a6f38699b88b151855f","cf6908421df9095e112a651e8c21df6f0f36aaca3cc185166c0e056b6b69ded2","cliff_3","0","[0.05, null, 0.18, 1.45]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","maximum_slip_ratio|maximum_tire_utilization","maximum_slip_ratio|maximum_tire_utilization","1152","230.43184397503373"
"54a4d4942010ef49f1111cdcf4e1a6bfea681dadb9f956c1e8f9283c1e6e6abc","30b44122235e8ac94c626861a175f4d3fea335995e2ce79ba0205e2cbcc6f312","cliff_3","1","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","caa95ee3926759a8683c3b411a8906a8616c324b897b12ecdaa577de4dfc1302","5.0","","","1154","230.41241189707418"
"30e3ca584d5d1d0b1f9c0a8944d5c252cd1571ba9a707b5e5e66e9372ea52894","f91b7f6c21a0f023d972634667ccd9d831aeb8239ea1140b77aaefedc6bf8a48","cliff_3","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","d46c9e86aea3de5c8e980dc8c9c47b3c646827643d17e3495dd2c25c5ef1f91a","6.0","","","1154","230.41241189707418"
"94c1d446ad981b831c7e488e2211ce96ec83783a41fcb0447d33c7c695739ae3","cc496af9f9f851cbe2ca65a6e8d4666e7c787e1e23eb44fff2dec0800ea49e49","cliff_3","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","1153","230.39998952209854"
"bc930a3cf9001ce1ff0698a47367c883f08c9fc56cfb0867a49faaa4014c5cd2","82f89a016233732642e20d176156567e404a1715f3e869e885e36789cdf5dbac","cliff_6","1","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","caa95ee3926759a8683c3b411a8906a8616c324b897b12ecdaa577de4dfc1302","5.0","","","1370","273.6878654450602"
"0b661839622b9c09b1d220a2d7dabeda26a57833d432178c675d4ed0986c7426","d1f395b6e1c94cd9eb29019d393e513762442a2d6a9c096096b78ce7fe610474","cliff_6","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","1370","273.68707410567004"
"3f0799e98ca6c93ef33ff198ac9eb5feb4905acd7d060786ad8c73603809b312","9f6b857336ccae444716b3fd88f4edf9f08d43995a327d3516b9997f1f581152","cliff_6","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","1370","273.68707410567004"
"481150bf9e8ba6fc881a741f386c4e281207e2e7663120013a217ad4214ebc40","d64bbd3103466a581dc36ff0dac4dc17ce8cdf62fd7ecc61ba293a45646c83ef","cliff_6","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","1370","273.76009023191335"
"9b2a743725965482972a27e9e0ef8497821ecdad2815a4cd738fc800f3aa5b05","fd9b67822f37613ed4011703906ac8740dcee1bfe6fb5a87b7e6d766d6ce3b18","cliff_6","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","1370","273.68707410567004"
"efb52c6f4eee2a9112b77c1391c7fcc85ce913732cc47a4e1e8bd23e3ebab659","cd93df5cc46d8493b8b061b7eb40e38e3974627b32ef23c01dba5fd87952cad3","cliff_6","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","1370","273.68707410567004"
"f0ed25ee41a7a42af72abbddd85815e8f04c0d93980d4aeb474184702737846f","af0beee50fec0f7285cad9a12ab66b8435e179b4c9e49d6abc646f41ba3ae139","cliff_6","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","1370","273.68707410567004"
"9eb5a37adcf4615e4c42246290e3c7862c97e5dd102403643d15bd031045a32b","4dded82113b3ccf2799ed9953df00e4411e5429b09ec88b740935a74bfc811dc","cross_1","1","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","","","1712","342.0714748567459"
"51671cd818b21de3ef558a68755d49dab6bb7e12bfb75f747417f54205ff8c4d","6fc1d362c80e5051f5ecdc49f9498f54f40b3c325be3434b042679f7a92fd491","cross_1","0","[0.05, null, 0.18, 1.02]","p4_cross1_full_family_20260811","","","","closed_loop_txt_clearance","closed_loop_txt_clearance","1712","342.0714748567459"
"2ed35f85ea467a714279b119b48bd37c4850e8498d641514009df0f4aeb54009","899b285ad34ff053e7995889208126e976d7a69e8b1fc54bcefb56ec0ecea150","cross_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_relaxed_remaining4_20260815","","","","","","1710","341.656042112576"
"3de8879a37516d720865f2411d2c9eac4f5b72c1b10cafc1363c0c49287e810e","47f0d79989e8372bcb2c81669c485c3a46223c0ff8c1f2e3df6551bc8d012756","cross_1","1","[0.05, null, 0.18, 1.02]","p4_cross1_c2_medium_smoke_20260811","","","","","","1710","341.6602091139471"
"46efa8053aeea074a81b9ef5fb361d031e4d6a63d3f6197d58799d4e1d99d2e9","9320f3ba47040b636b04241428d01bca1ddcb125387c18a48199cb6cb320f9ca","cross_1","1","[0.05, null, 0.18, 1.02]","official_physics_p4_cross_narrow_releasegate_20260816","","","","","","1711","341.80367744854493"
"6733b0e49a7bfbf14b80d4a7a534118a5c28cd2135867d649a8e3e770b1b7cb8","093137a8dca82892271cacc4e57ac4e7ecb7b5330c5b73da021b7a50891da242","cross_1","1","[0.05, null, 0.18, 1.02]","p4_cross1_full_family_20260811","","","","","","1710","341.6023622946044"
"76e212110aa9dfc9f1c770f13468a608ac22474d43b87ca182a03cc58f148864","6a8b4dea4b802ef1843533a2928d83d72ecc667dd4e47460fb27b482c3a20bde","cross_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_relaxed_remaining4_20260815","","","","","","1710","341.6529845358299"
"81f1089a53cfcf8e1ef65a7e2945c508c1f5fc618c306074e8013c81ee14f054","d07baeaae3ca01c4da7d3dc0dee2978a5cfd95747ce0b35d70f982f82b0b2ebe","cross_1","1","[0.05, null, 0.18, 1.02]","p1_p2_cross1_pose_v2_20260814","","","","","","1710","341.6039856400731"
"85c14334ca03c9ea6711209fa3f7959a65bac229660cac980c58e9b6e90c736d","8984b0aa16978d76ddf7810944d01491f3335e02a71772bc0edecf45a2475fc3","cross_1","1","[0.05, null, 0.18, 1.02]","B_cold_start_relaxed_remaining4_20260815","","","","","","1710","341.65170287021874"
"e72b9cdca9b7af7945b2b9c9b902dbda57a128912ecef01476afe84acd64c1ca","77d733382386b4ecf1f8ec2cbf35bb009a4d2f66a38e02f9ae3f2801ff16896b","cross_1","1","[0.05, null, 0.18, 1.02]","official_physics_p4_cross_narrow_releasegate_20260816","","","","","","1711","341.8054479149921"
"c51485193d5e84b7619a21f27a746f609db31e64c866a26b0594dcd6e8fa75c0","0c30f9be708ab3d8edd391ef2e506e9a424ce343b4021670780ed09e073911cc","cross_2","1","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","","","1730","345.7662207598589"
"68c815cc6d46d21076e6837e0c1b61407479e42f07cbe0dd6ffeb8d02917d530","df5336f8fdf279a3919d73e77837126710e48340dbda185af8370ac1e4d62e65","cross_2","1","[0.05, null, 0.18, 1.02]","A_hybrid_telemetry_refine_20260816_v1","","","6.0","","","1710","341.7060656578143"
"1dc63b42cc6e72060c72de8c2e5fd34bf626a893cd4417191feefd6d8760fc71","327effea03ed7296868057937ec4e385dfa02904c459c876070352e7b2b92781","cross_2","0","[0.05, null, 0.18, 1.02]","p4_cross2_full_family_20260811","","","","closed_loop_txt_clearance","closed_loop_txt_clearance","1727","345.1800422804893"
"1f4d7995ac2e8bfa80ff148afca23687210541e185ac45f7bfaa92f8e280622e","211a37163368907416641b3223fdbef42c011f85d7cb7e6f30f52229a723b332","cross_2","0","[0.05, null, 0.18, 1.02]","A_hybrid_telemetry_refine_20260816_v1","","","","maximum_slip_ratio","maximum_slip_ratio","1723","344.25682703722987"
"656a17449ab83a57ec1a1e14fad7184a2752936947b573e9a17788c66b1c95ee","3035a923cd3858526c809d55307d0a0d58818e5311cc375fa9040fcc9863ab17","cross_2","0","[0.05, null, 0.18, 1.02]","official_physics_p4_cross_narrow_releasegate_20260816","","","","maximum_slip_ratio","maximum_slip_ratio","1727","345.1800422804893"
"f3b60317c0aacd92f4babf86ab4b40273a47eacb913c5cd52d2c906e621ab799","3246e67e7fa623dd289ab7e776fcc9f07e35fbf851e8f0bd500ea6fb9f8f5568","cross_2","0","[0.05, null, 0.18, 1.02]","p4_cross2_local_family_20260811","","","","closed_loop_txt_clearance","closed_loop_txt_clearance","1726","344.89538935570437"
"54ba7ac90177be719c565197cc81aaf3eaaf2750e01b818e2161351e14f4df54","4f34c7faa87f5e5df895f11a0bde31fa7919a318e0a54df458d7a2cd678ae98c","cross_2","1","[0.05, null, 0.18, 1.02]","p4_cross2_high_feedback_20260811","","","","","","1709","341.49105542170827"
"83ecc64cbe914012a3c4c0c90fc754e019e5180ebe6a7ba81791701f2efe9115","a23a5733108549049e997271f54576f0018d89363d40ba1d637f5518d62c7e90","cross_2","1","[0.05, null, 0.18, 1.02]","A_hybrid_telemetry_refine_20260816_v1","","","","","","1723","344.25682703722987"
"c9cd250ae47e8f6d24a6ef756b9f2f632cb1959a53cc49129602a993b8323832","2ce55657751dae87037d0eba4291ba274f4bc7cf8b628efe0ee86ccd3ae5aaa7","cross_2","1","[0.05, null, 0.18, 1.02]","official_physics_p4_cross_narrow_releasegate_20260816","","","","","","1725","344.63598068813525"
"cae275b11d3ab8577eb312b5be354177e01fa5de761545569a4da48cf11b4d2b","fa8dcc99b7f343d5285d5b2b5826551fa69b849af9603d94fa1d6cfe385f849d","cross_2","1","[0.05, null, 0.18, 1.02]","p4_cross2_minimal_feedback_20260811","","","","","","1709","341.49105542170827"
"5e2fb50f0b52ca52d823d45d28b99aa2a5ed54b9ae059af83ee0f1fefab4036b","4baaf378c49665bcf54527a68fedcd55c9a4ee3625a59327110902c0d8af1efa","cross_3","0","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","caa95ee3926759a8683c3b411a8906a8616c324b897b12ecdaa577de4dfc1302","5.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","1950","389.7448116116583"
"3fdf64f96c2fe07f6e2aa626dd49bbf0036676416fc85e6baab953f832857522","81f9127e737619c562b2aa10feed4de41424a670bc76eaa4b5a5ce9c8b66e407","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.9628677347831"
"55e530b03bdfa96f26cbf3052b024bb586d6383db3130683c9a6eafce6ac49a4","bf561d14bb9c9cd7683c7d506bf869aa4d6e88b84bb2584e5b57835c10efc230","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.9628677347831"
"848914e37e8c738476dd568921a0645eee2a7e53a0a05f0ede5f2c63087de968","fcd39379e8a5b83eaaaa30d9030fd4edb5728a3de7d4bbf126452c830a7f92ec","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.9628677347831"
"8be8cd16d206ce7d00a5379e26c97971f78fca99be267b87cac56e84e4120ca7","06ef510d63ba25e9f54f04c07b563a6adee2de4756e1fe69bdb1436816dc27be","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","3817","381.32408838817895"
"8da5dd870cdcb891b62d3abf17a6199b5cdb1693dbbe271429c3c87b6d4c9074","c0d0c5422098a84bc834fc626e7ce1967866dbab01d26ded62cce722e186869a","cross_3","1","[0.05, null, 0.18, 1.3]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.9628677347831"
"9ee804a7a347ff16ccedce613702ae56326d40f30a5a52cf0aaa269aa18355a6","44a1bc6821a5a511433133bb92434a44ae299f64ebd7909ac0479155496f7743","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.38642826376514"
"ac8830acfb65c59a0ea09f6f963239bfb543cb9729c789070dedacf37ff4c445","a66856b4e5c737bd35f6863d29725040552f202921255e5701acf55ec6aea908","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","3817","381.32408838817895"
"af6d290af1e382c08beccd19c635b807e51e564fce5a6570438412c529bee8dc","84e8b569e32c956f5b695e48e38025fd1bc80a0cde533385d336621274bb25a5","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.9628677347831"
"c26dfcd207747fc657a08b2d1dbd9f3fd2d1f755a0cbb89ebdb1d7939df3f524","0c316251216a1180c824a58d70377ff5fc9c07ecaef0b40d6d77faeb32c8f80d","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.36422528688286"
"e25c2ab244c1aa414879d621cf2fe736ac482bcc15cab2bcf94d9678944a440e","6f2a58b7ed17a6855589f0762abcad06335f5c2817dd0b54670275980eeb03c6","cross_3","1","[0.05, null, 0.18, 1.02]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.9628677347831"
"fbc52bc7602ec0ff37ba02fc12499808a56bbc391c298e0e720a8774b45a7983","5ba74e3277e3ac844b7fc4166ee9c525b0f1568510bc987959acd53c7c2f273f","cross_3","1","[0.05, null, 0.18, 1.45]","5axles","five_axis","6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053","5.0","","","1946","383.9628677347831"
"a688b252b8b877b9add6e4233f6aa853e50a789cb5df27d270505422aef1f9d6","386dccaea6653748f26eec0a443e0bd46d3406a688163d2a3e6ad73dac4c27de","cross_3","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","d46c9e86aea3de5c8e980dc8c9c47b3c646827643d17e3495dd2c25c5ef1f91a","6.0","","","1906","380.89848422885996"
"b6a82c468ff0d104a640890f5523265d5e640743e3f62fae9e587ce2ebd12877","8e1cbb48ccfbfbd190d1ab8354cf4de0d4bea5c3819c51b304fbcf2caf76c855","cross_3","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","1907","381.0385664815187"
"3fc23b053ed4a4213dedb28fb175256036f1fc3fe1501d4a8f80c1ecf5f33b39","2578005ef25d93354e6869e191206727bcf5a01eacf7c20ed1e9e08c6bd98bb8","cross_4","0","[0.05, null, 0.18, 1.3]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","maximum_slip_ratio|maximum_tire_utilization","closed_loop_pcd_clearance|maximum_slip_ratio|maximum_tire_utilization","1460","295.58950692695856"
"5d853fafe7c20bb7a597ecc8a06ca2c01158092c75386126949a34f90d069fbb","a533addfbd59055d412adf1f3a44d8b05a0fb9d1caa7efea50139111f7d96f83","cross_4","0","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","c55daff1b698d1f4e5430ac09daa62a4231411205564f579dcecdbf8da0aaefb","5.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","1399","279.50881227359815"
"4b2dd37f7ba7ec56bc249b1b5355029bd7ff8902178033bdb564c9872b5c3fd1","377db715c6686645c0fd95a349cd9992764debaed425dce2f2354041bee5bec7","cross_4","0","[0.05, null, 0.18, 1.02]","6axles","six_axis","","6.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","1485","293.605868944382"
"df78ec217912e9526ef13dac3ac59c8421d3631266e77408f44609257d78618f","22765232d1153a62bd412d3303edfeda13253e51d078ad3fbc254ea6a146b201","cross_4","0","[0.05, 0.005, 0.18, 1.02]","6axles","six_axis","d46c9e86aea3de5c8e980dc8c9c47b3c646827643d17e3495dd2c25c5ef1f91a","6.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","1582","316.1767787816113"
"5552c46e879279cf62bd18c4cac7ed3dc4969bdee780374c2d022880550e565c","378a39c5a493d510d720c4db1b2c35162d250bbd6c095c71d377c50a3c08143b","mounarea_1","1","[0.05, 0.005, 0.18, 1.02]","5axles","five_axis","ee1b968983f0d0d8305b5afc24afd9ea65d17027e1bebdab5f8bd2dae19edfc5","5.0","","","4630","925.6655016376296"
"b2742fe716393a82d958875d1c2ac7e97c0cc47575d969dbecc579542a21a418","d7ccac224bb6a4f32652eb0fbf5d6e65cb37c7fec6e1a789c8b1c2319df05fa7","mounarea_1","0","[0.05, null, 0.18, 1.02]","A_hybrid_telemetry_refine_20260816_v1","","","6.0","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4622","924.0890782023728"
"03d29ce4cd5093a48f908d0989cb2a7ec27da8a4fb041a5fb0eb7b65deaf573b","ae3d43ec4b51a0106dba74195d5fb98766536ce5e8260af0d158b48beeff5632","mounarea_1","1","[0.05, null, 0.18, 1.02]","6axles","six_axis","2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79","6.0","","","4621","923.9306180857138"
"0d3e82077c08ffe1b6ca26a588aedf2ac072efcca1e5ae902616585fab834001","916207c67287e8b618d7b0a07b1053a9675ca9a07cb99869c1094e8406a50635","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_current_runtime_ordinary10_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4625","924.6602465593775"
"184eef6e5f850cec5a2ba8eccdf1b4c75de441d86b1e62e14e46fdc00911cbff","dca5fc1c77c186cedd925536587f93ff2e315bac0f83359f7621bc28d807db18","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance|maximum_slip_ratio","closed_loop_pcd_clearance|maximum_slip_ratio","4623","924.389641055862"
"21d8f616ac1cdaf811686202ce236bd68bec9ca5c9a9dbf9d8da7c25ec621f67","745bb25efdf6c54fe2b89577d791d4b4c491267be7ac0268633d1940fa687502","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4624","924.4857194152945"
"4465fee3511990f370b6d6c4cb24b8634963acab819c5ed4c3df7cfd35a77e23","aa9a907087f438a43f484576a6bba005a4088ec6887f9a3c38a6e5509d1f5b76","mounarea_1","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v2_20260814","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance|closed_loop_txt_clearance","4632","926.0161088059396"
"543a7f69185b1b505515d09723e75a5f9617254e21631a09b437fe8a0357a43c","f969b9e5d62aa715904fda0e396bc8b96adc52a3e55639bf6153b2e1ced56a4b","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4629","925.5035211251198"
"5af3a9accb6920f5c82419c12570a410842b89b34d20ed2544cecebcc4c60f42","f726011063b74917eff3c330bfcaaed377ed86440d32947a9935950ca50e4e71","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4632","926.0689021047625"
"62eb28530c498778871fafbd34fa478827a78d59051f24d17cdcac11804723f1","5504959055d3df631f072a80b12a7881153978d48901c2155b384de341ac95bd","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4632","926.0049462874529"
"6410165d769dad29d81cc5633c0bd296e174da9d46391f9e0facd2974da0aed1","fd576495ae577fb6d26c6c69a696c6c168aa471be1514cca3b999ae0154d1ae7","mounarea_1","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance|closed_loop_txt_clearance","4632","926.0049462874529"
"69ac6ae427bedd015bb5c3f6712700c962f9f964c37c752ed691c51eae0a2a11","10099913465a687fa18b1aba8e43f4864f248dab8a06db1327f00b7d12491e62","mounarea_1","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance|closed_loop_txt_clearance","4627","925.0562165108711"
"6e0fd8cfeffca73a488d6f4e6ff7faf4c4ebdde7b81874db9eb11b227c4db074","2bc5723e7fb619efe01c6e6e5e0f64ec74a54f771866cb1505c36f8a1639d197","mounarea_1","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4632","926.0689248585278"
"702a8d9e7491620a6272c73b036f4110922abbe997f5f7db4afd7cc4956eb7a9","5847830751c4189e8df38ddc9afad6d6945ef4b40cfba587889619316a9daab3","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4624","924.4557158230516"
"707d3b338b7196361525319757be55d2695d376a6ed966b1d3cd1f420d58e57f","cf26adb4025a77b6536fab9dbd27ae4295ccf2d6ade07ba84e6c7cb080dd2b28","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_mounarea1_feedback4_20260816","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4621","923.821839348233"
"7ba7e7b56667ca0d04d09e45b33dd47c981fe0ae0ed644e218f2c39a81f59e79","3fbf4f703b35fd9a0b4985e67537da5ae3d1c34b0faebd8543c9de732800cdfb","mounarea_1","0","[0.05, null, 0.18, 1.02]","official_physics_p4_all12_certified_20260816","","","","closed_loop_pcd_clearance|maximum_slip_ratio","closed_loop_pcd_clearance|maximum_slip_ratio","4624","924.4250472056355"
"807d904c4c1a94d27c7314411ee61801be4ab69d7b03e8db458e5e26826f11e3","ab255917562f69c8e2325a4fee0e6570bb9dd1f3f4f11cf6e78975afb35f639f","mounarea_1","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance|closed_loop_txt_clearance","4628","925.2629415428878"
"896f820ae16cecf660357d7425c4b45dd815bd82d6f5fa56d39c0f819099aea2","a88432a4a53faf8dfe054c1b0fab642e1030580151eb719541b4aa0494b11121","mounarea_1","0","[0.05, null, 0.18, 1.02]","B_cold_start_closed_loop_v1_20260814","","","","closed_loop_pcd_clearance","closed_loop_pcd_clearance","4632","926.1137338188672"
