sample_key,classification,map,report_path_local,route_path_local,build_family,report_file_sha256,route_file_sha256,route_input_hash,hard_certificate_passed,hard_failure_reasons,completed,policy_id_or_thresholds,dynamic_pcd_clearance_m,maximum_slip_ratio,maximum_tire_utilization,maximum_abs_lateral_error_m,maximum_abs_heading_error_deg,vehicle_profile_id,vehicle_profile_fingerprint,axle_count,wheel_count,steer_ff_rad_second_dimension,vehicle_structure,identity_evidence,route_length_m,point_count,modified_time,source_machine,file_size_bytes,transfer_recommended,parse_status,error,match_method,baseline_candidate_count,baseline_route_input_hash,baseline_route_file_sha256,baseline_map,baseline_hard_certificate_passed,baseline_policy_id,baseline_build_family,baseline_vehicle_profile_id,baseline_vehicle_profile_fingerprint,baseline_axle_count,resolution_note,required_for_confirmed_new_transfer
04a1f40c70c74093,confirmed_new_unlabeled,bridge_4,,E:\BaiduNetdiskDownload\使命召唤\C-TURE\six_axis\race_guidance_control\routes\bridge_4.npz,six_axis/race_guidance_control/routes,,04a1f40c70c74093254541cfcfd4f546959f8a6bdd2f8da7846a492263dee2ba,97423122fb0405a566c1232932b382d79dddaa2e23195e211b45e97c92d98e63,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,214.8210067384432,1040,2026-08-23T15:14:48+08:00,LEGION,213801,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
402c4af3a7ab695a,confirmed_new_unlabeled,cross_3,,E:\BaiduNetdiskDownload\使命召唤\C-TURE\six_axis\race_guidance_control\routes\cross_3.npz,six_axis/race_guidance_control/routes,,402c4af3a7ab695a602a3f994e214ecd9d8b8e3f8be4708fe9493c0e131919a3,b8040c86fd9aa76bf76f139d54cec529f9e9b7153544516bd168909dde63132b,,,,,,,,,,six_axis,2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79,,12,12,six_axis_explicit,explicit_profile_id,383.96286773478312,1946,2026-08-21T01:06:26+08:00,LEGION,300312,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
2b110d3ed5565dfc,confirmed_new_unlabeled,cross_4,,E:\BaiduNetdiskDownload\使命召唤\C-TURE\six_axis\race_guidance_control\routes\cross_4.npz,six_axis/race_guidance_control/routes,,2b110d3ed5565dfcfdcf445d4f008c70930df7090b2e7b06ba15f04adec7a209,45d0f3e13deabe3e35e904cbde6a2ce41781d98d9269d6566f2ce737c9526abd,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,291.71534872216029,1460,2026-08-23T00:27:48+08:00,LEGION,275880,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
5af8e85b784abd44,confirmed_new_unlabeled,mounarea_6,,E:\BaiduNetdiskDownload\使命召唤\C-TURE\six_axis\race_guidance_control\routes\mounarea_6.npz,six_axis/race_guidance_control/routes,,5af8e85b784abd440e6a94696c5266786669d964a7e3ccef8131b5086faddd4f,1ccb3ec27cecb56d02bb9cbce30b29247314dbe88206b4f5d962b1b23028c624,,,,,,,,,,six_axis,2e3182561ba5e89c98d721a253abf5be43e49567568c38d74246acf3ab860f79,,12,12,six_axis_explicit,explicit_profile_id,1083.4718844653023,5418,2026-08-24T06:36:20+08:00,LEGION,1174267,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
8b2e7c13886a99f4,confirmed_new_unlabeled,narrow_4,,E:\BaiduNetdiskDownload\使命召唤\C-TURE\six_axis\race_guidance_control\routes\narrow_4.npz,six_axis/race_guidance_control/routes,,8b2e7c13886a99f45a37ffefb8f1f51afc9f576a9e83480095432f608ce5dd74,73a5c51ca44c5eacd9f42b6a573bca0e7834e9ef6477b1b3c50a3721c4d89ab9,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,229.33079131623526,2288,2026-08-23T23:49:36+08:00,LEGION,511317,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
462f2eccac127d5d,confirmed_new_unlabeled,cliff_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cliff_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,462f2eccac127d5d6d6302fd7cc0fd8ef9e64303518e3734d5649c96b48dc220,aa3ad5518e595ae77215f302185765a39274bbb7052fdf548966d43222f3d3ca,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,135.01442997134257,677,2026-08-17T15:03:18+08:00,LEGION,85358,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
f8c1bcb1b1b4309f,confirmed_new_unlabeled,cliff_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cliff_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,f8c1bcb1b1b4309faba8c590f874057054dbc909150ea54fd70a9383a1ae1008,0518d6a751cf1218ecb72ab3232ad4ad1510d0a556456ef4b5b71b374dd78c9c,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,578.50258344054077,2894,2026-08-17T15:03:18+08:00,LEGION,412413,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
473342c86fc55ee2,confirmed_new_unlabeled,cross_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cross_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,473342c86fc55ee23fb1f1900ceff9c0ae1dee8c62e4d2c6a3ddea247109d56c,2986cf08cde5e2f94a066ab43c474053fb4ca45065ba21e4567b3e2f7e7ef0b4,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,341.51992013111055,1709,2026-08-17T15:03:18+08:00,LEGION,172391,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
bb2dcffec0dc2d79,confirmed_new_unlabeled,cross_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cross_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,bb2dcffec0dc2d79bc03a94fd08394006478ca867c0178aa819d0b7c1c5ccd50,df571ccc3a421096c2ce0fb16fb5d2c52cb53c897b77763003aa3b221afba5ad,,,,,,,,,,five_axis,3e0eeb09caeac59c6e1c436994f433858335149ae1880f382fb135d4df22a87b,,,,five_axis_explicit,explicit_profile_id,342.73324472908132,1715,2026-08-17T15:03:18+08:00,LEGION,188067,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
8f44c9d01c3b5a47,confirmed_new_unlabeled,mounarea_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\mounarea_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,8f44c9d01c3b5a478a73633a5022e8f19e2f4d3de3c50db8daf8d08cb2daeb2b,32240b6ea9abe878b05272a1d0d4e5b4cedd0d9cf3a368c61026f4717cfdcdc9,,,,,,,,,,five_axis,3e0eeb09caeac59c6e1c436994f433858335149ae1880f382fb135d4df22a87b,,,,five_axis_explicit,explicit_profile_id,918.89012136952567,4618,2026-08-17T15:03:18+08:00,LEGION,687649,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
c314263dc039c205,confirmed_new_unlabeled,mounarea_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\mounarea_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,c314263dc039c2057a63fc71c337cfdd6d2aec9b2489a352bacf4d53a7443bcd,a33b531d16472253115c7081dccab894170f6d6b8de845bbd3d6387e216536ee,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,468.06913653804605,2342,2026-08-17T15:03:18+08:00,LEGION,385121,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
953a8b9da5119b94,confirmed_new_unlabeled,narrow_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\narrow_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,953a8b9da5119b94d1e1a610c40a815c29e72b69c25d2c011dbf101fc1ca35a5,2ea355f22960770a9403e57012e8c6da2502af53bb542b6eb9012163fa8d8ec0,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,57.443906088938334,288,2026-08-17T15:03:18+08:00,LEGION,30709,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
eee60842afb61a39,confirmed_new_unlabeled,overpass_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\overpass_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,eee60842afb61a399282419f4a9c1d3935c12c44015b59c237984b396b831709,4911ecdaf61fd66bdbda72e9c5ae3117a021dbf0673106e75f5d397276e13f1e,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,2054.6057412346449,10275,2026-08-17T15:03:18+08:00,LEGION,1614756,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
45670c7cab1abadb,confirmed_new_unlabeled,overpass_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\overpass_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,45670c7cab1abadbef5fe4bb31c4c7d46d5a8d96165caf4634c74c0597026c4e,20acff13bb1884a289f41a538ae4b59255ed72ab2217e1773d0280a74aea047b,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,2586.6292404920164,12710,2026-08-17T15:03:18+08:00,LEGION,2048811,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
e5e2574a68612721,confirmed_new_unlabeled,ramp_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\ramp_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,e5e2574a68612721842dfe469f2e630c081371d5090e10959eadbd4c58f91cd8,ec5222aaa642fe6e73ad9a41e4c24a9b3c27625bf67cd00a4fd9f0416893af48,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,858.95254598337556,4296,2026-08-17T15:03:18+08:00,LEGION,406749,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
32baf3b90b8ed961,confirmed_new_unlabeled,ramp_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\ramp_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,32baf3b90b8ed961d9de762c3123969b1f22dd3f41bcfd1a40572253c8fbe088,0ddae798e70e4efe3e07a1a5b1378c6fa0cec75171ee430a4d9889f6da04889d,,,,,,,,,,five_axis,3e0eeb09caeac59c6e1c436994f433858335149ae1880f382fb135d4df22a87b,,,,five_axis_explicit,explicit_profile_id,1169.9175234231932,5850,2026-08-17T15:03:18+08:00,LEGION,1000368,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
d13f4bbcd386b080,confirmed_new_unlabeled,turnaround_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\turnaround_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,d13f4bbcd386b080307467805e1ca8c2e08e2a64368600dde8d5ad67fdd158b1,33fee5720c5a82584f13f5d2d37eb26f576fa411f6cab2bc6967928eb610674a,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,12,five_axis_explicit,explicit_profile_id,260.64218271896652,2197,2026-08-17T15:03:18+08:00,LEGION,137109,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
d01d64e359d188ec,confirmed_new_unlabeled,cliff_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\cliff_1.npz,six_axis/race_guidance_control/routes,,d01d64e359d188ec0b2f979e0f2747d72e1603e2ea3dc378212db95b3122b30e,967a6f2d03e9ca01db7be59fbbe1e3f168ce906ccd478968dca7eb15aad38a7b,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,135.01513176021356,677,2026-08-07T15:15:04+08:00,LEGION,80141,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
5092ea59f5c30498,confirmed_new_unlabeled,cliff_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\cliff_2.npz,six_axis/race_guidance_control/routes,,5092ea59f5c304984c3306c6e6c3e6990ecdf90b413b58a5740b6aef6f63a6c4,dac1011384452dc2345aac53c58dd8153bed6262c5ebf80a7085737e7d406796,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,578.51540895773064,2894,2026-08-07T15:18:10+08:00,LEGION,236041,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
cb5ab5cec055356c,confirmed_new_unlabeled,narrow_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\narrow_1.npz,six_axis/race_guidance_control/routes,,cb5ab5cec055356c1f597fdaaab87e88f18065afa75dcf93f69488db4dfcc2c0,5e8020417795a6dedf5eb97d1ff1700fd0882eba5b50e234f7042633a6c5f289,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,49.956405729116092,251,2026-08-11T18:45:38+08:00,LEGION,39286,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
ba62e96011ce4f85,confirmed_new_unlabeled,ramp_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\ramp_1.npz,six_axis/race_guidance_control/routes,,ba62e96011ce4f85028c8f4f2a919f9434611d2aa771e1b28ca9fdf9533832ce,2eec9bba2329769f804b0ac148f553fc4b8974869168a555756512f02f654dc0,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,858.97491494772532,4296,2026-08-07T18:17:50+08:00,LEGION,467158,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
32744a2b35c6ccc4,confirmed_new_unlabeled,ramp_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\ramp_2.npz,six_axis/race_guidance_control/routes,,32744a2b35c6ccc40e9308e99f3f2c9ad1dbaa9f90fc2a22360fcbd8d4427392,746bc1897d8055eba706d03bb247cf6d7eea2aae50d06a52ae1d9b87142bcd4c,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,1169.208493660939,5848,2026-08-07T15:38:28+08:00,LEGION,577273,true,ok,,no_baseline_match,0,,,,,,,,,,文件哈希未命中，且地图、点数、长度、车型结构组合未命中基线,true
