sample_key,classification,map,report_path_local,route_path_local,build_family,report_file_sha256,route_file_sha256,route_input_hash,hard_certificate_passed,hard_failure_reasons,completed,policy_id_or_thresholds,dynamic_pcd_clearance_m,maximum_slip_ratio,maximum_tire_utilization,maximum_abs_lateral_error_m,maximum_abs_heading_error_deg,vehicle_profile_id,vehicle_profile_fingerprint,axle_count,wheel_count,steer_ff_rad_second_dimension,vehicle_structure,identity_evidence,route_length_m,point_count,modified_time,source_machine,file_size_bytes,transfer_recommended,parse_status,error
bc56b4605db87979,new_route_without_label,turnaround_4,,E:\BaiduNetdiskDownload\使命召唤\C-TURE\six_axis\turnaround_4_tuning\performance_routes\unified\turnaround_4.npz,six_axis/turnaround_4_tuning/performance_routes/unified,,bc56b4605db87979ec915af8ec89d844b5ecaefa9216d80b9b2e17972c75317c,d87844abe16825c6135b36b1034ee254336a417ab76aae82901b92f0a429e00e,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,351.882176,1761,2026-08-23T20:18:50+08:00,LEGION,322421,true,ok,
462f2eccac127d5d,new_route_without_label,cliff_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cliff_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,462f2eccac127d5d6d6302fd7cc0fd8ef9e64303518e3734d5649c96b48dc220,aa3ad5518e595ae77215f302185765a39274bbb7052fdf548966d43222f3d3ca,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,135.01443,677,2026-08-17T15:03:18+08:00,LEGION,85358,true,ok,
f8c1bcb1b1b4309f,new_route_without_label,cliff_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cliff_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,f8c1bcb1b1b4309faba8c590f874057054dbc909150ea54fd70a9383a1ae1008,0518d6a751cf1218ecb72ab3232ad4ad1510d0a556456ef4b5b71b374dd78c9c,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,578.502583,2894,2026-08-17T15:03:18+08:00,LEGION,412413,true,ok,
473342c86fc55ee2,new_route_without_label,cross_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cross_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,473342c86fc55ee23fb1f1900ceff9c0ae1dee8c62e4d2c6a3ddea247109d56c,2986cf08cde5e2f94a066ab43c474053fb4ca45065ba21e4567b3e2f7e7ef0b4,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,341.51992,1709,2026-08-17T15:03:18+08:00,LEGION,172391,true,ok,
bb2dcffec0dc2d79,new_route_without_label,cross_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cross_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,bb2dcffec0dc2d79bc03a94fd08394006478ca867c0178aa819d0b7c1c5ccd50,df571ccc3a421096c2ce0fb16fb5d2c52cb53c897b77763003aa3b221afba5ad,,,,,,,,,,five_axis,3e0eeb09caeac59c6e1c436994f433858335149ae1880f382fb135d4df22a87b,,,,five_axis_explicit,explicit_profile_id,342.733245,1715,2026-08-17T15:03:18+08:00,LEGION,188067,true,ok,
8f44c9d01c3b5a47,new_route_without_label,mounarea_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\mounarea_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,8f44c9d01c3b5a478a73633a5022e8f19e2f4d3de3c50db8daf8d08cb2daeb2b,32240b6ea9abe878b05272a1d0d4e5b4cedd0d9cf3a368c61026f4717cfdcdc9,,,,,,,,,,five_axis,3e0eeb09caeac59c6e1c436994f433858335149ae1880f382fb135d4df22a87b,,,,five_axis_explicit,explicit_profile_id,918.890121,4618,2026-08-17T15:03:18+08:00,LEGION,687649,true,ok,
c314263dc039c205,new_route_without_label,mounarea_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\mounarea_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,c314263dc039c2057a63fc71c337cfdd6d2aec9b2489a352bacf4d53a7443bcd,a33b531d16472253115c7081dccab894170f6d6b8de845bbd3d6387e216536ee,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,468.069137,2342,2026-08-17T15:03:18+08:00,LEGION,385121,true,ok,
953a8b9da5119b94,new_route_without_label,narrow_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\narrow_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,953a8b9da5119b94d1e1a610c40a815c29e72b69c25d2c011dbf101fc1ca35a5,2ea355f22960770a9403e57012e8c6da2502af53bb542b6eb9012163fa8d8ec0,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,57.4439061,288,2026-08-17T15:03:18+08:00,LEGION,30709,true,ok,
eee60842afb61a39,new_route_without_label,overpass_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\overpass_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,eee60842afb61a399282419f4a9c1d3935c12c44015b59c237984b396b831709,4911ecdaf61fd66bdbda72e9c5ae3117a021dbf0673106e75f5d397276e13f1e,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,2054.60574,10275,2026-08-17T15:03:18+08:00,LEGION,1614756,true,ok,
45670c7cab1abadb,new_route_without_label,overpass_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\overpass_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,45670c7cab1abadbef5fe4bb31c4c7d46d5a8d96165caf4634c74c0597026c4e,20acff13bb1884a289f41a538ae4b59255ed72ab2217e1773d0280a74aea047b,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,2586.62924,12710,2026-08-17T15:03:18+08:00,LEGION,2048811,true,ok,
e5e2574a68612721,new_route_without_label,ramp_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\ramp_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,e5e2574a68612721842dfe469f2e630c081371d5090e10959eadbd4c58f91cd8,ec5222aaa642fe6e73ad9a41e4c24a9b3c27625bf67cd00a4fd9f0416893af48,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,,five_axis_explicit,explicit_profile_id,858.952546,4296,2026-08-17T15:03:18+08:00,LEGION,406749,true,ok,
32baf3b90b8ed961,new_route_without_label,ramp_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\ramp_2.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,32baf3b90b8ed961d9de762c3123969b1f22dd3f41bcfd1a40572253c8fbe088,0ddae798e70e4efe3e07a1a5b1378c6fa0cec75171ee430a4d9889f6da04889d,,,,,,,,,,five_axis,3e0eeb09caeac59c6e1c436994f433858335149ae1880f382fb135d4df22a87b,,,,five_axis_explicit,explicit_profile_id,1169.91752,5850,2026-08-17T15:03:18+08:00,LEGION,1000368,true,ok,
d13f4bbcd386b080,new_route_without_label,turnaround_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\turnaround_1.npz,five_axis/race_guidance_control/routes/five_axis_ay_v1_release,,d13f4bbcd386b080307467805e1ca8c2e08e2a64368600dde8d5ad67fdd158b1,33fee5720c5a82584f13f5d2d37eb26f576fa411f6cab2bc6967928eb610674a,,,,,,,,,,five_axis,6e898ff7ac46a2787fb81ecea16e0e5ca585cf290cccb00a7656cb178eb56053,,,12,five_axis_explicit,explicit_profile_id,260.642183,2197,2026-08-17T15:03:18+08:00,LEGION,137109,true,ok,
e21033ab8b0e270c,,turnaround_8796_template,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\race_guidance_control\turnaround_assets\turnaround_8796_template.npz,five_axis/race_guidance_control/turnaround_assets,,e21033ab8b0e270c30b9b389fb292de1c6882fee576762d7b4bc05cb5f98d58d,8c6702ea29ddf3ddd7bb9c140a5070cbc5e49bf1c54a0063667497e2ee79a86c,,,,,,,,,,five_axis,632d2241cc254d61cb4d1d39d68c16af10883df84cb3802790b66a69e8cf5835,,,12,five_axis_explicit,explicit_profile_id,260.642183,2197,2026-08-17T15:03:18+08:00,LEGION,137003,true,ok,
8750337ef091c655,,turnaround_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\turnaround_8796_backend\race_guidance_control\routes_performance\unified\turnaround_1.npz,five_axis/turnaround_8796_backend/race_guidance_control/routes_performance,,8750337ef091c6551bf6724db22ddb8306bf52be2f6899de7c5c14f279097251,0f62f695fd0c6bebca4463c4a51dbb889a3923b9953711600533de6e15fed7f3,,,,,,,,,,,,,,,unknown_or_conflict,path_only,244.642183,2035,2026-08-17T15:03:18+08:00,LEGION,81525,true,ok,
fe99043c80742250,,turnaround_1_dynamic,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\five_axis\turnaround_8796_backend\race_guidance_control\routes_performance\unified\turnaround_1_dynamic.npz,five_axis/turnaround_8796_backend/race_guidance_control/routes_performance,,fe99043c80742250d8af82b318b64d223d7ec25343f9720d686505e49ee53115,ac723a6cc776a7e4aa6277ef3cc19a270bad679ce0f4bdafce213379d65fcd21,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,260.642183,2197,2026-08-17T15:03:18+08:00,LEGION,136452,true,ok,
d01d64e359d188ec,new_route_without_label,cliff_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\cliff_1.npz,six_axis/race_guidance_control/routes,,d01d64e359d188ec0b2f979e0f2747d72e1603e2ea3dc378212db95b3122b30e,967a6f2d03e9ca01db7be59fbbe1e3f168ce906ccd478968dca7eb15aad38a7b,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,135.015132,677,2026-08-07T15:15:04+08:00,LEGION,80141,true,ok,
5092ea59f5c30498,new_route_without_label,cliff_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\cliff_2.npz,six_axis/race_guidance_control/routes,,5092ea59f5c304984c3306c6e6c3e6990ecdf90b413b58a5740b6aef6f63a6c4,dac1011384452dc2345aac53c58dd8153bed6262c5ebf80a7085737e7d406796,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,578.515409,2894,2026-08-07T15:18:10+08:00,LEGION,236041,true,ok,
309d95fbe41bd18a,new_route_without_label,cross_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\cross_1.npz,six_axis/race_guidance_control/routes,,309d95fbe41bd18a96d28db8343b3be51e3029e35100b5166dee8fbc964c0534,2516080694280f9d71c5e5005790ff70c2e46c3d7f28aed8ee24b6dcfcaed853,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,341.651703,1710,2026-08-10T00:08:38+08:00,LEGION,177965,true,ok,
df5336f8fdf279a3,new_route_without_label,cross_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\cross_2.npz,six_axis/race_guidance_control/routes,,df5336f8fdf279a3919d73e77837126710e48340dbda185af8370ac1e4d62e65,a437b15ce78e15f397672c9c0f54452751154338df0b6122bfa1375ef99842fd,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,341.706066,1710,2026-08-07T15:21:14+08:00,LEGION,123009,true,ok,
d7ccac224bb6a4f3,new_route_without_label,mounarea_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\mounarea_1.npz,six_axis/race_guidance_control/routes,,d7ccac224bb6a4f32652eb0fbf5d6e65cb37c7fec6e1a789c8b1c2319df05fa7,bfbb0885c5338ea27fffc61b4469b73331c721cb833c35072aa3b8dc351933d8,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,924.089078,4622,2026-08-07T14:50:42+08:00,LEGION,520384,true,ok,
16f7046c823273c4,new_route_without_label,mounarea_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\mounarea_2.npz,six_axis/race_guidance_control/routes,,16f7046c823273c4ad61bac99df90a45316277180ab0b99868dbcccfe20a0d9e,721976fb89a77988581ccdd143246b9cecabb06384866fa8643922f20b4460ea,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,468.683116,2345,2026-08-07T15:22:44+08:00,LEGION,253122,true,ok,
cb5ab5cec055356c,new_route_without_label,narrow_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\narrow_1.npz,six_axis/race_guidance_control/routes,,cb5ab5cec055356c1f597fdaaab87e88f18065afa75dcf93f69488db4dfcc2c0,5e8020417795a6dedf5eb97d1ff1700fd0882eba5b50e234f7042633a6c5f289,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,49.9564057,251,2026-08-11T18:45:38+08:00,LEGION,39286,true,ok,
105cfd63bb37490a,new_route_without_label,overpass_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\overpass_1.npz,six_axis/race_guidance_control/routes,,105cfd63bb37490af24f8c2d568b9d4d7174afebe2939052ef7c3938ec350c63,8f2cdaec3e4b8330716ef7062497e2987d49822a90fe62cc7239c4fc629897f7,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,2054.30922,10273,2026-08-07T15:01:08+08:00,LEGION,1158666,true,ok,
8007a657b6bc3ada,new_route_without_label,overpass_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\overpass_2.npz,six_axis/race_guidance_control/routes,,8007a657b6bc3ada345257d7659ed3a2d2a3af01b9ea42c4f420262a11880cca,b4e75f900de0d4c0db572e6011b2642edbc50bc199e413a2507312fc5b692819,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,2589.58393,12949,2026-08-07T16:24:06+08:00,LEGION,2399743,true,ok,
ba62e96011ce4f85,new_route_without_label,ramp_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\ramp_1.npz,six_axis/race_guidance_control/routes,,ba62e96011ce4f85028c8f4f2a919f9434611d2aa771e1b28ca9fdf9533832ce,2eec9bba2329769f804b0ac148f553fc4b8974869168a555756512f02f654dc0,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,858.974915,4296,2026-08-07T18:17:50+08:00,LEGION,467158,true,ok,
32744a2b35c6ccc4,new_route_without_label,ramp_2,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\ramp_2.npz,six_axis/race_guidance_control/routes,,32744a2b35c6ccc40e9308e99f3f2c9ad1dbaa9f90fc2a22360fcbd8d4427392,746bc1897d8055eba706d03bb247cf6d7eea2aae50d06a52ae1d9b87142bcd4c,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,1169.20849,5848,2026-08-07T15:38:28+08:00,LEGION,577273,true,ok,
07c8050948749e67,new_route_without_label,turnaround_1,,E:\BaiduNetdiskDownload\使命召唤\OnSite-B-1150-Unified\six_axis\race_guidance_control\routes\turnaround_1.npz,six_axis/race_guidance_control/routes,,07c8050948749e67805b60b6508aa4596e7be7fdb09e437ef5ebcc34c07c3aa6,c6f1125842b92efbdb6aaf59b6229c1205fea1f57f3404e105e348ff193545bc,,,,,,,,,,,,,,12,six_axis_structural,steer_vector_dimension,244.642183,2035,2026-08-07T16:19:14+08:00,LEGION,174900,true,ok,
