scan_root,path_local,file_name,extension,file_size_bytes,modified_time,sha256,artifact_kind,parse_status,error,transfer_recommended,confirmed_new_required,source_machine
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\calibration\five_axis\transient_capability_v2_manifest.json,transient_capability_v2_manifest.json,.json,2640,2026-08-17T15:03:18+08:00,77a6c3dfd79503abdb22918859153f1ee8e5628e2045a03485aad9be666012df,vehicle_or_calibration_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\RoadC.npz,RoadC.npz,.npz,4744367,2026-08-21T20:11:34+08:00,5f6c5dfad097187aa34cfb24f17f6d7dfed938594327861cdbff9c0f1c5d95a7,candidate_route,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\bridge_4.npz,bridge_4.npz,.npz,184843,2026-08-26T21:50:26+08:00,82bea6cdf0deaa0cd3f30d3097a8403d472522d9cb0a54304391cab1b6292b6e,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cliff_3.npz,cliff_3.npz,.npz,214544,2026-08-24T15:27:00+08:00,e5f81602ec534784ead4d871b92ab70861234ee5220f9af1ef9c49c74b1ccc7e,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cliff_6.npz,cliff_6.npz,.npz,188882,2026-08-21T21:18:44+08:00,645e80adcac7aa0bac5f0b4bbc326471b06bd2e8691231d83a419e177d676970,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cross_3.npz,cross_3.npz,.npz,179123,2026-08-21T22:35:30+08:00,6f2a58b7ed17a6855589f0762abcad06335f5c2817dd0b54670275980eeb03c6,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\cross_4.npz,cross_4.npz,.npz,299909,2026-08-23T22:11:10+08:00,390aea71b9cc217dce928f47a93d75ce8d5741cf4af3ce6763159b955a27837f,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\mounarea_3.npz,mounarea_3.npz,.npz,1130236,2026-08-22T18:34:42+08:00,ec6a3c490e92fc1f7a74a8f19cfef03bbdc8afcedfae17c45ff736a19b323b4f,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\mounarea_6.npz,mounarea_6.npz,.npz,786745,2026-08-24T08:55:02+08:00,0dd0ad564cc7ec07abfe748a1a04a4e9db1023e19561382d933a17ac10eebc99,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\narrow_4.npz,narrow_4.npz,.npz,136925,2026-08-24T03:16:54+08:00,01ceb4d030f51a16958b5ef781e78538e8d5f7d20d5443d4c36e4728a46c573a,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\ramp_3.npz,ramp_3.npz,.npz,797921,2026-08-21T22:48:30+08:00,59aedc56a46a43f6ae4410219fa1b5f5c48134a8bd9e5c3a3c91097d06fae1bb,candidate_route,ok,,true,true,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\ramp_6.npz,ramp_6.npz,.npz,1004564,2026-08-24T12:26:22+08:00,41def24cc9783941d20e8014ddce2a94adbd6b198ddc435101fa6e09fd089a54,candidate_route,ok,,true,true,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\turnaround_2.npz,turnaround_2.npz,.npz,327035,2026-08-23T17:21:26+08:00,6ef28b4eccb9fcf2f36082c66435c8f4c5228c33b303ac097f52dc9c86d289f5,candidate_route,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\routes\five_axis_ay_v1_release\turnaround_4.npz,turnaround_4.npz,.npz,197371,2026-08-24T04:20:26+08:00,33c4a3207aea977608fa50f4787598ead9f0d25e14cbff1688796b2a6650b489,candidate_route,ok,,true,true,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\turnaround_assets\turnaround_8796_template.npz,turnaround_8796_template.npz,.npz,137003,2026-08-17T15:03:18+08:00,e21033ab8b0e270c30b9b389fb292de1c6882fee576762d7b4bc05cb5f98d58d,candidate_route,ok,,true,true,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\race_guidance_control\turnaround_assets\turnaround_q20_live2.npz,turnaround_q20_live2.npz,.npz,7785,2026-08-17T15:03:18+08:00,c059f5f721028d19c0bc08ab2bf4f0e853aaae1790a5b981184cba99c2b1a168,npz_non_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_4_tuning\performance_routes\turnaround_4.before_steering_smoothing_20260824.npz,turnaround_4.before_steering_smoothing_20260824.npz,.npz,195950,2026-08-24T04:04:02+08:00,1ec33434bae3e9e573473f579110b2449c08beb70fa5f6ebe84068a7226d5537,candidate_route,ok,,true,true,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_4_tuning\performance_routes\turnaround_4.npz,turnaround_4.npz,.npz,197371,2026-08-24T04:20:26+08:00,33c4a3207aea977608fa50f4787598ead9f0d25e14cbff1688796b2a6650b489,candidate_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\race_guidance_control\calibration\closed_loop_response.json,closed_loop_response.json,.json,3618,2026-08-17T15:03:18+08:00,1dafde0cb1a2dc1b8a5466b0693e87507362e57640269d9e25e66f488331a588,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\race_guidance_control\calibration\longitudinal_envelope.json,longitudinal_envelope.json,.json,30028,2026-08-17T15:03:18+08:00,2d812c40b8b5841ecae43b1ef88c5324a6b95486559c9afef1b1fbb1f1f5ac3f,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\race_guidance_control\calibration\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,889,2026-08-17T15:03:18+08:00,333a03de890e1cf447c0f795486e7eec2bed11a13369c535b9696e66ae83ead3,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\race_guidance_control\routes_performance\ilc\turnaround_q20_live2.npz,turnaround_q20_live2.npz,.npz,7785,2026-08-17T15:03:18+08:00,c059f5f721028d19c0bc08ab2bf4f0e853aaae1790a5b981184cba99c2b1a168,npz_non_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\race_guidance_control\routes_performance\unified\turnaround_1.npz,turnaround_1.npz,.npz,81525,2026-08-17T15:03:18+08:00,8750337ef091c6551bf6724db22ddb8306bf52be2f6899de7c5c14f279097251,candidate_route,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\race_guidance_control\routes_performance\unified\turnaround_1_dynamic.npz,turnaround_1_dynamic.npz,.npz,136452,2026-08-17T15:03:18+08:00,fe99043c80742250d8af82b318b64d223d7ec25343f9720d686505e49ee53115,candidate_route,ok,,true,true,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\actuator_limits.json,actuator_limits.json,.json,1134,2026-08-17T15:03:18+08:00,44638764227b8bd4166b6b1af30467368b8e15430138d09310857c30a0aa9840,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\calibration_report.json,calibration_report.json,.json,711,2026-08-17T15:03:18+08:00,8b92b1959fc31fc30bd9884c4100812a6e1279971ae88c7ffeb2fa6cc543f266,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\dynamic_steering_identification.json,dynamic_steering_identification.json,.json,17262,2026-08-17T15:03:18+08:00,5d721ff76eaca3f4c35862afcd70ee0b39a59a7b5f474f36730c59da89029f6c,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\equilibrium_performance_table.json,equilibrium_performance_table.json,.json,50557,2026-08-17T15:03:18+08:00,810780cf20feefb35d8eb482954f5562ce8a2076d853b31d9219a2f2c0acd189,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\icr_dynamic_envelope.json,icr_dynamic_envelope.json,.json,202302,2026-08-17T15:03:18+08:00,2da5a3d326fbbdbc5fb9c0734cc61e9862c484b9e0705daa7fcba5e57080a591,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\lateral_capability_envelope.json,lateral_capability_envelope.json,.json,592,2026-08-17T15:03:18+08:00,db72c15d8cde7a96d0deb0d68888f3f53de37f0350a03995db8d13410099721f,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,2436,2026-08-17T15:03:18+08:00,30264d913a269307668ea414f345145d9e09ad755f87280d8a38fd7db1418dd9,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\tire_safety_boundary.json,tire_safety_boundary.json,.json,354,2026-08-17T15:03:18+08:00,85e7d4fad1e687513e1a0d954e7d72e8ca29e521592cf01a63fb27856ca056cb,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\calibration\vehicle_inverse_steering_table.json,vehicle_inverse_steering_table.json,.json,203231,2026-08-17T15:03:18+08:00,f182f0aa6183b76583a021b8bf965a4cd454cdc13a8f08cf64806559d7de0fed,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\turnaround_8796_backend\vehicle_capability_control_rebuild\results_performance\capability_curve.csv,capability_curve.csv,.csv,1051,2026-08-17T15:03:18+08:00,1ee5c5c2597a8ab721193e909d1c1b91b74771b5363df5cfd941aabab2f9590f,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\actuator_limits.json,actuator_limits.json,.json,1134,2026-08-17T15:03:18+08:00,44638764227b8bd4166b6b1af30467368b8e15430138d09310857c30a0aa9840,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis\axle_response_model.json,axle_response_model.json,.json,39567,2026-08-17T15:03:18+08:00,980514b89226f632e91f223611259f3a2238f657066f1e566d3e05db2300fc24,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis\equilibrium_performance_table.json,equilibrium_performance_table.json,.json,99199,2026-08-17T15:03:18+08:00,3f7c879ce29fc76112f8ae6ce584f3da42b0f3c6135cb4629570eaeefd781ec6,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis\lateral_accel_speed_envelope_v1.csv,lateral_accel_speed_envelope_v1.csv,.csv,5250,2026-08-17T15:03:18+08:00,2f1f505d6b00282ff0e03524bffcd11a4a00814fb333293c505c4e354ec6817d,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis\lateral_capability_envelope.json,lateral_capability_envelope.json,.json,3263,2026-08-17T15:03:18+08:00,79bb618231282abaa88c592236c1bab6d2450ad7af6eb9cb128db694717f813b,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis\longitudinal_command_schedule_v1.json,longitudinal_command_schedule_v1.json,.json,185950,2026-08-17T15:03:18+08:00,cde6cc4854c14e165b13133e20250a9bdfeb5da65e0431208b32c55d594602b0,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,5483,2026-08-17T15:03:18+08:00,0a3c1a28f8a65e41531bd6114a2db1d030fce80844d90705dbdea18f653884cd,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis\vehicle_inverse_steering_table.json,vehicle_inverse_steering_table.json,.json,100391,2026-08-17T15:03:18+08:00,9ed45d3424e22cb387f5dcd93ee72058e3ef9ed3542288cb3a4ed3562cabd987,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis\vehicle_profile.json,vehicle_profile.json,.json,586,2026-08-17T15:03:18+08:00,f6955faeb6723a59646639ab13a439178a4b17d2cf80b026061d3049fe0120d4,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis_ay_v1_release\lateral_accel_speed_envelope_v1.csv,lateral_accel_speed_envelope_v1.csv,.csv,53203,2026-08-17T15:03:18+08:00,bef6429e3a5307759cf5a2edc06252c9917c987e1163348ea0591c2b53ded922,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\five_axis_ay_v1_release\lateral_accel_speed_envelope_v1_manifest.json,lateral_accel_speed_envelope_v1_manifest.json,.json,4831,2026-08-17T15:03:18+08:00,744abf59c96abd53c62e8971efee596edb921b56fbc5323f3020e0fc01c9e8a5,vehicle_or_calibration_config,ok,,true,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\five_axis\vehicle_capability_control_rebuild\calibration\tire_safety_boundary.json,tire_safety_boundary.json,.json,354,2026-08-17T15:03:18+08:00,85e7d4fad1e687513e1a0d954e7d72e8ca29e521592cf01a63fb27856ca056cb,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\race_guidance_control\calibration\closed_loop_response.json,closed_loop_response.json,.json,3618,2026-07-31T17:10:10+08:00,1dafde0cb1a2dc1b8a5466b0693e87507362e57640269d9e25e66f488331a588,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\race_guidance_control\calibration\dynamic_longitudinal_response_model.npz,dynamic_longitudinal_response_model.npz,.npz,9427,2026-08-01T13:35:30+08:00,7c3b7223430ac763b933255570e0ce996a53da3fb6dcbd1455201489a783ab2b,npz_non_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\race_guidance_control\calibration\longitudinal_envelope.json,longitudinal_envelope.json,.json,13380,2026-07-31T21:50:54+08:00,ffe75b8c4ecdd292af0410400ecf2ba114bdd85d1c2e2ecc6c4b4fbae9cba8c4,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\race_guidance_control\calibration\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,889,2026-07-31T17:10:10+08:00,333a03de890e1cf447c0f795486e7eec2bed11a13369c535b9696e66ae83ead3,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\race_guidance_control\calibration\measured_grade_curvature_capability_v2.json,measured_grade_curvature_capability_v2.json,.json,16479,2026-08-03T17:00:50+08:00,ad3eb7465ee28e1d11e288e22ab94fcc03fa236acebe3b3df8c617312ae28f2d,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\calibration_manifest.json,calibration_manifest.json,.json,8640,2026-08-17T13:10:00+08:00,cedbe48d593e1fa377db882898c5a3b2225212a403e88a80fdfc55b4e062b85c,named_config,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\actuator_limits.json,actuator_limits.json,.json,1134,2026-07-31T17:10:12+08:00,44638764227b8bd4166b6b1af30467368b8e15430138d09310857c30a0aa9840,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\calibration_report.json,calibration_report.json,.json,711,2026-07-31T17:10:12+08:00,8b92b1959fc31fc30bd9884c4100812a6e1279971ae88c7ffeb2fa6cc543f266,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\combined_slip_request_surface_v2.json,combined_slip_request_surface_v2.json,.json,14502,2026-08-16T09:39:32+08:00,50a5dcbb0a139ed6e2d5a0b0b008a4d0347777fdee42905d06c1aa219d8af42a,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\dynamic_steering_identification.json,dynamic_steering_identification.json,.json,17282,2026-08-16T09:39:30+08:00,f111388483e3fb974dd7f60c575ca6f8514c7552e97280f1193c5112b49f45f1,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\equilibrium_performance_table.json,equilibrium_performance_table.json,.json,50812,2026-08-16T09:39:30+08:00,425498f4fc883c1f2b794cf69f1743f358ded2440b14197601a44dcb19fb07e2,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\icr_dynamic_envelope.json,icr_dynamic_envelope.json,.json,202428,2026-08-16T09:39:30+08:00,ad5fe58147401c0ce68916a5e71879c368ef0c76c46370a868d92ba8a2b319ee,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\lateral_capability_envelope.json,lateral_capability_envelope.json,.json,656,2026-08-16T09:39:30+08:00,f918f96fba995d153adf6b0841783cffed897751dad56dd4b59bb1483f002812,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\lqr_gain_schedule.json,lqr_gain_schedule.json,.json,2430,2026-08-16T09:39:30+08:00,0567401708b0f9da34b1804edf0dbb9b4e5b213899b7dab33670b03eae90ac7e,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\tire_safety_boundary.json,tire_safety_boundary.json,.json,354,2026-08-16T07:54:12+08:00,245ae50cd7f8d65371af91e64edfb0d5fa700d5af514060214c56109a0db258e,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\controller\vehicle_inverse_steering_table.json,vehicle_inverse_steering_table.json,.json,203486,2026-08-16T09:39:30+08:00,7bc0f057047b7c029978cd0d3b1d82b7f08f019afd35bedc4eefa5f8d729d24d,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\guidance\capability_curve.csv,capability_curve.csv,.csv,3957,2026-08-16T09:39:30+08:00,28086286f9027c057fe6fd7157cd69bb79a5a5c6352f28f6ce9afe7a85b62fb6,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\guidance\closed_loop_response.json,closed_loop_response.json,.json,3618,2026-07-31T17:10:10+08:00,1dafde0cb1a2dc1b8a5466b0693e87507362e57640269d9e25e66f488331a588,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\guidance\dynamic_longitudinal_response_model.npz,dynamic_longitudinal_response_model.npz,.npz,9427,2026-08-01T13:35:30+08:00,7c3b7223430ac763b933255570e0ce996a53da3fb6dcbd1455201489a783ab2b,npz_non_route,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\guidance\lateral_response_surface_v1.json,lateral_response_surface_v1.json,.json,273353,2026-08-16T09:41:26+08:00,23f57fa9845d9c8092ddb6e9bf04a36864ab90fccbc821784efebde2200cc2f9,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\guidance\longitudinal_envelope.json,longitudinal_envelope.json,.json,7994,2026-08-16T09:39:30+08:00,95b73f49a183b326b4ddf77853bf9f4e9148c651620e043de340da8d2dc1165c,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\deployed\guidance\measured_grade_curvature_capability_v2.json,measured_grade_curvature_capability_v2.json,.json,16249,2026-08-16T09:39:32+08:00,921d63b8b1ca868865959f1c973a091f0edc5072b8af4f996fe568151f4a70af,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_calibration_bundle\current\validation\acceptance_report.json,acceptance_report.json,.json,142,2026-08-17T13:10:00+08:00,fa717b763449161043ef665a532d1341c7d1e6108448a9d75a58c6985a37ad54,other_audited,ok,,false,false,LEGION
E:\BaiduNetdiskDownload\使命召唤\C-TURE,E:\BaiduNetdiskDownload\使命召唤\C-TURE\offline_tools\route_builder\source\vehicle_capability_control_rebuild\calibration\actuator_limits.json,actuator_limits.json,.json,1134,2026-07-31T17:10:12+08:00,44638764227b8bd4166b6b1af30467368b8e15430138d09310857c30a0aa9840,other_audited,ok,,false,false,LEGION
