sample_id,route_file_sha256,map_id,route_id,label_status,true_label,vehicle_structure,vehicle_structure_evidence,vehicle_axis_count,source_machine,match_status,vehicle_configuration_fingerprint_summary,feature_version,feature_source,feature_missing_reason,route_length_m,point_count,sampling_spacing_mean_m,sampling_spacing_median_m,sampling_spacing_p95_m,curvature_mean_1pm,curvature_abs_mean_1pm,curvature_abs_max_1pm,curvature_abs_p50_1pm,curvature_abs_p90_1pm,curvature_abs_p95_1pm,curvature_abs_p99_1pm,curvature_change_abs_mean_1pm2,curvature_change_abs_max_1pm2,curvature_change_abs_p95_1pm2,slope_mean,slope_abs_mean,slope_abs_max,slope_abs_p95,slope_change_abs_mean_1pm,slope_change_abs_max_1pm,slope_change_abs_p95_1pm,speed_mean_mps,speed_max_mps,speed_p50_mps,speed_p90_mps,speed_p95_mps,speed_abs_curvature_product_mean_mpspm,speed_abs_curvature_product_p95_mpspm,lateral_accel_proxy_mean_mps2,lateral_accel_proxy_max_mps2,lateral_accel_proxy_p95_mps2,speed_abs_curvature_correlation,steer_abs_mean_rad,steer_abs_max_rad,steer_abs_p50_rad,steer_abs_p90_rad,steer_abs_p95_rad,steer_change_abs_mean_radpm,steer_change_abs_max_radpm,steer_change_abs_p95_radpm,yaw_rate_abs_mean_radps,yaw_rate_abs_max_radps,yaw_rate_abs_p95_radps,yaw_rate_change_abs_mean_radps_per_m,yaw_rate_change_abs_max_radps_per_m,yaw_rate_change_abs_p95_radps_per_m,static_left_clearance_min_m,static_right_clearance_min_m,static_boundary_clearance_min_m,window10m_max_mean_abs_curvature_1pm,window10m_max_mean_abs_steer_change_radpm,window10m_min_mean_left_clearance_m,window10m_min_mean_right_clearance_m,steering_source_dim
PG-SHANYU000-65a3b2f01701d6ab,65a3b2f01701d6abb7846340512658fb4839956b6d35599d2235ba197cdc3181,RoadC,RoadC,labeled,0,five_axis,explicit,5,SHANYU000_local,v3_exact_match,derived-b1c20e9c8d3e76be,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,steer_ff_rad:used_beta_ref_rad;yaw_rate_ref_radps:derived_from_yaw_per_m_and_speed,9707.486021794099,48343,0.2008085313349489,0.1999999999999318,0.20704518648108206,0.0006266827306773614,0.0025769553902258604,0.10709739056080178,3.3410253101682656e-12,0.0016147509672390704,0.008027732970839233,0.07433394496536021,0.0002753949326778723,0.035434644248450387,0.0008379518009530777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.105072113099475,80.0,30.510099384463732,52.54626613475211,59.85525511430436,0.014913870934451238,0.11418236052711028,0.1660492341739749,4.702042401339313,1.3417058895824832,-0.355645198865328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014913870934451238,0.38053380878898335,0.11418236052711028,0.0012770270848695402,0.5819919682283683,0.005619457823449154,2.8804814673692896,2.9694152917526218,2.8804814673692896,0.09237410170367467,0.0,3.194836075694481,3.006135730294844,1
PG-SHANYU000-749542bdaadd6d09,749542bdaadd6d096fa688764548706ab42091fc1ee63a8031a2a21523bec176,cross_2,cross_2,labeled,0,five_axis,explicit,5,SHANYU000_local,v3_exact_match,a4761dbb8643e682,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,steer_ff_rad:used_beta_ref_rad;yaw_rate_ref_radps:derived_from_yaw_per_m_and_speed,343.3797897149241,1718,0.19998822930397442,0.19999999999999574,0.20000000000004547,0.0051460765036230325,0.005381412271947624,0.06228355420889731,2.220446049250313e-15,0.02319719441497686,0.04202894179652358,0.06080947699107235,0.0008598022716375751,0.045204014756811135,0.0034938995396607093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51031202368216,42.970990186956875,23.114060943246947,37.916077904522695,40.523234085668896,0.039933617360878804,0.29699038723842885,0.32858387322609445,3.350466733873872,2.2406839447627562,-0.554839371484205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039933617360878804,0.3921436391612994,0.29699038723842885,0.004978944481525192,0.10557837520529775,0.032680859638610865,3.291449125126232,2.0004330022680943,2.0004330022680943,0.05852557985047048,0.0,3.4608810961166205,2.5229882332721667,1
PG-SHANYU000-87c700de4d844f0d,87c700de4d844f0dab98a8264f1c27e01d3cbe3aa573d02faf802f79177ca94f,overpass_2,overpass_2,labeled,0,five_axis,explicit,5,SHANYU000_local,v3_exact_match,a4761dbb8643e682,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,steer_ff_rad:used_beta_ref_rad;yaw_rate_ref_radps:derived_from_yaw_per_m_and_speed,2587.077243292838,12688,0.2039156020566594,0.1999999999998181,0.20000000000027285,-0.0020473538092239925,0.0031774078217730803,0.07971460219877224,8.156722037933051e-05,0.00849474994273076,0.01408287275071291,0.02261799010192192,0.00018814702739536804,0.08426702575533418,0.0007046824620367979,-2.117807120648397e-13,0.010245953467967873,0.10018282740571394,0.09614663968892452,0.00016397252627816349,0.16347833565516556,8.688736119477606e-08,32.710477360990616,55.67922191509508,32.21777679767015,45.86042030435851,49.355586221691425,0.06873690371271243,0.23683706017721318,1.669283933568305,5.5926248757053845,4.844033299801981,-0.5991146448791642,0.0004932023780949196,0.13922698595574787,0.0,0.0,0.0,0.00012307008913640952,0.03909469831678955,0.0,0.06873690371271243,0.6209767511284358,0.23683706017721318,0.0030350524981078873,0.8693511902721323,0.01362326361182054,3.668517157907742,0.0,0.0,0.05574193786656236,0.02219971560782628,3.945627510766846,0.0,1
PG-SHANYU000-8e98bf755307f34d,8e98bf755307f34db873c9ca82893c9b8c4c9873ae3ff8b58c75d2ccaac72c3f,mounarea_1,mounarea_1,labeled,0,five_axis,explicit,5,SHANYU000_local,v3_exact_match,a4761dbb8643e682,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,steer_ff_rad:used_beta_ref_rad;yaw_rate_ref_radps:derived_from_yaw_per_m_and_speed,926.725675573569,4635,0.1999839610646459,0.19999999999999574,0.20000000000004547,0.0049849377484713865,0.010343632534675054,0.18296869718084385,0.005580892925067432,0.02654765918470843,0.04004362307848612,0.04754888673966885,0.0008519027245378237,0.1276953008032842,0.002398567731480804,0.05101823641135898,0.05513902312739216,0.08376228497842675,0.07748010900281345,0.0005977129974015885,0.04615596987651567,0.0020267684172986466,25.667165624628492,47.28134877576757,24.30081329599375,41.228740399897184,43.023389592495526,0.17918940819741822,0.4859198290653065,3.7025979882462856,11.312161918693985,10.050212298149281,-0.5603657812742889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17918940819741822,0.8155074617325986,0.4859198290653065,0.010421283826468045,0.24554447446148736,0.03411222572775549,1.9484743427944935,1.9962619923267573,1.9484743427944935,0.07466425027853732,0.0,3.7987469958274658,4.043813960431697,1
PG-SHANYU000-96eea82316d669ce,96eea82316d669ce7e25f625e7527734226476fed12e79de10945018cff32cd3,ramp_6,ramp_6,labeled,0,five_axis,explicit,5,SHANYU000_local,v3_exact_match,4ec13c407273a370,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,1344.7376956598873,6734,0.19972340645475825,0.1999999999999318,0.20004304934850553,-0.0008980841277320832,0.002582208504819935,0.02117193459994155,0.0010764654181746251,0.006508132258454825,0.008574908519494977,0.019523370161726377,0.00012037555026306421,0.014389321670352742,0.0005029964753419668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.36437109369956,48.270024052586145,32.480821998365386,43.5917613444441,45.06359468777665,0.060368363544960744,0.18042472630106787,1.5881341719258173,5.505637397122071,4.837545352199693,-0.5887181031643607,0.01581603653452226,0.1312248095408543,0.006534908404177723,0.03976992345735869,0.05252133564745249,0.0007286235550769719,0.08908572558052792,0.003074474389612847,0.060368363544960744,0.34104732123605597,0.18042472630106787,0.002844818684495886,0.23340798453037542,0.013450867051446973,2.5659917217651325,3.0150886339267657,2.5659917217651325,0.02000438759322287,0.021714211916375355,2.58179712666746,3.0230564537794136,10
PG-SHANYU000-9b865d34114e5806,9b865d34114e58062de6cd535a8745aa86c73d8b6c4546b3451aa878239b8bb5,cross_3,cross_3,labeled,0,six_axis,structural_inference,6,SHANYU000_local,v3_exact_match,derived-5c9367c4e69a233f,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,384.963532307288,1926,0.1999810557440457,0.19999999999998863,0.20000000000004547,-0.004077866156680204,0.005212161794370486,0.12402696385133954,6.084066885571532e-68,0.008075458581279359,0.03786026096825039,0.11672543371072283,0.0008057661070597946,0.024842062252559666,0.005070373121828838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.995304467263911,4.0,4.0,4.0,4.0,0.020848647177481874,0.15144104387300156,0.08339458870992733,1.9844314216214327,0.6057641754920062,0.01432901908239499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.10980846350535847,0.0,2.399999999999636,2.399999999999636,12
PG-SHANYU000-a2c28197723f0ec6,a2c28197723f0ec6a4cb2769551525e127a4e1c104bbefc109c876b4adddc1bd,turnaround_4,turnaround_4,labeled,0,six_axis,explicit,6,SHANYU000_local,v3_exact_match,2e3182561ba5e89c,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,,351.88217565839005,1761,0.199933054351358,0.19999903684730924,0.19999999979396002,0.0005071539429383814,0.029417281259565654,0.19179814860621638,0.012461796446058439,0.09377252398749951,0.1182336053408784,0.17579005455971244,0.004747692565089883,0.06466540642526483,0.02092845772173522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100809431540919,15.0,7.122706638898067,11.611886111870952,12.331024017727815,0.12470311525561695,0.3918839004277298,0.7631473314303232,2.90977149516174,2.2051057350105268,-0.5294893913077605,0.2046873898723156,0.984,0.09617821767888354,0.643839963602346,0.7923215284806255,0.052784409624089035,1.4845490195638569,0.2226961029743002,0.12409193290474871,0.6470080306473752,0.4113425349781218,0.03949544536589501,0.795945089468697,0.19318944474119032,2.310450594327653,2.3080931279796983,2.3080931279796983,0.1663915443262708,0.3697000743459558,2.3214520150141458,2.316749881307456,12
PG-SHANYU000-d070ecb1b1784582,d070ecb1b17845828c86995f1e22d988dec6da2e58739fe0e35a1f7fcd34072e,cross_4,cross_4,labeled,1,six_axis,structural_inference,6,SHANYU000_local,v3_exact_match,derived-5c9367c4e69a233f,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,speed_abs_curvature_correlation:constant_input_set_to_zero,318.00574624766057,1592,0.1998779046182656,0.1999999999999993,0.20000000000001705,-0.004326347120729755,0.006238043121087352,1.4876951046204807,1.4626610625299258e-55,1.6717855455347725e-13,0.022983869051984063,0.17203499161986216,0.006972438050488682,4.021589732677622,0.008011100858773147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,0.00935706468163103,0.0344758035779761,0.014035597022446543,3.347313985396082,0.05171370536696414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.1657305234821446,0.0,2.3999999999999773,2.3999999999999773,12
PG-SHANYU000-dd3d1bbf19b7d0f8,dd3d1bbf19b7d0f8f34631f94f79009d1bbd963498c7dd3b014f0506a1c89866,mounarea_3,mounarea_3,labeled,0,five_axis,explicit,5,SHANYU000_local,v3_exact_match,4ec13c407273a370,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,steer_ff_rad:used_beta_ref_rad;yaw_rate_ref_radps:derived_from_yaw_per_m_and_speed,1588.301982222156,7955,0.1996859419439472,0.19990559538780417,0.20014542830176368,0.004126022561697084,0.004169211585553823,0.08162346314645674,0.002664055291177192,0.009121502514386749,0.013477770061454737,0.0254252566766732,0.00024742935904138106,0.21458432258674837,0.00054775634408318,0.00016153302096591704,0.16242874954369116,355.4364450518538,0.0,1.5282774856242487,4247.644436615567,0.0,28.731962350670376,51.35114690916324,27.169583978547738,40.782965797100815,46.36761864615354,0.09504768489707914,0.22731965972971743,2.3302949539121856,7.189613565074802,4.8132755360235775,-0.5572620910755265,0.0018921601231130056,0.022382751345376543,5.473100261911693e-07,0.00691714739582487,0.011225388537424521,8.66076453318678e-05,0.000747455650792983,0.0004738676468842249,0.09504768489707914,0.7660555840578075,0.22731965972971743,0.0035982878304917244,2.20184158015231,0.009728624866583064,3.300928325746873,3.2372530947012383,3.2372530947012383,0.02850746737579717,0.0007282322495519022,3.3030914419840722,3.2447392263077512,1
PG-SHANYU000-e5a441095d278e57,e5a441095d278e574c36c004fa0dc3f54d63ba10ada39f59384742d4d04b1fe9,turnaround_1,turnaround_1,labeled,0,five_axis,explicit,5,SHANYU000_local,v3_exact_match,a4761dbb8643e682,pathguard_preexec_v2.0.0,npz_pre_execution_arrays_only,steer_ff_rad:used_beta_ref_rad;yaw_rate_ref_radps:derived_from_yaw_per_m_and_speed,245.6316721318418,2035,0.12076286732145615,0.09999999999999432,0.10000000000002274,0.0029581858942995722,0.0035222066367267993,0.15213065460413544,3.552713678800501e-14,7.105427357601002e-14,3.632128050767296e-07,0.14271664065818426,0.0003781140688102634,0.022921366274925914,4.3191463745423377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.582973739983752,21.411548890112627,14.585925407926451,21.359468222603763,21.371846006981187,0.012116358520471623,1.452852538638886e-06,0.042040193762767665,1.5000000000000233,5.811438341385882e-06,-0.27863270245332605,0.001644126426510905,0.05925623273579493,0.0,0.0,0.0,0.00018261849639094054,0.009366712872043758,0.0,0.011595906538356883,0.46027229799117314,2.2671898198799536e-12,0.0011314577512524268,0.09168546509969958,1.9563702492514487e-11,2.011182398321639,1.9946042780986115,1.9946042780986115,0.15000208265158094,0.007241510920251498,2.0351685795461854,2.023322969474043,1
